dropped,survivor,name,orig_sector,propagated_sector,issuer_group,non_canonical_tag,dropped_price,dropped_shares,dropped_marketCap,decided_by,dropped_vol_t,survivor_vol_t,dropped_isin_t,survivor_isin_t,dropped_volAvg,dropped_volAvg_asof,survivor_volAvg,survivor_volAvg_asof
STN.TO,STN,Stantec Inc.,Industrials,Industrials,STN|STN.TO,,120.26,114066995.0,13717696818.7,punctuation,0,0,0,0,541446.0,2026-08-13,465712.0,2026-08-13
0O33.L,SBT.PA,Oeneo S.A.,Consumer Cyclical,Consumer Defensive,0O33.L|SBT.PA,lse-iob,9.24,63572000.0,587405280.0,canonicity,1,0,0,0,30.0,2026-08-13,3604.0,2026-08-13
0JZS.L,MKC,"McCormick & Company, Incorporated",Consumer Defensive,Consumer Defensive,0JZS.L|MKC|MKC-V,lse-iob,46.58,269200000.0,12539336000.0,canonicity,1,0,-2,-2,6537.0,2026-08-13,4077043.0,2026-08-13
MKC-V,MKC,"McCormick & Company, Incorporated",Consumer Defensive,Consumer Defensive,0JZS.L|MKC|MKC-V,,46.58,269200000.0,12539336000.0,punctuation,1,0,-1,-2,4879.0,2026-08-13,4077043.0,2026-08-13
0IQE.L,FLS,Flowserve Corporation,Industrials,Industrials,0IQE.L|FLS,lse-iob,74.16,127644000.0,9466079040.0,canonicity,1,0,0,0,165.0,2026-08-13,2031895.0,2026-08-13
0R08.L,UPS,"United Parcel Service, Inc.",Industrials,Industrials,0R08.L|UPS,lse-iob,107.3737,851000000.0,91375000000.0,canonicity,1,0,0,0,8756.0,2026-08-13,5374596.0,2026-08-13
0O0E.L,BIG.PA,BigBen Interactive,Technology,Technology,0O0E.L|BIG.PA,lse-iob,1.2206,18491649.0,22571237.08,canonicity,1,0,0,0,2941.0,2026-08-13,74747.0,2026-08-13
004365.KS,004360.KS,"Sebang Co., Ltd",Industrials,Industrials,004360.KS|004365.KS,korea-preferred,14700.0,22020000.0,323694000000.0,canonicity,1,0,0,0,3610.0,2026-08-13,42738.0,2026-08-13
0OR2.L,LNA.PA,LNA Santé S.A.,Healthcare,Healthcare,0OR2.L|LNA.PA,lse-iob,24.5,10259000.0,251345500.0,canonicity,1,0,0,0,157.0,2026-08-13,3789.0,2026-08-13
0I35.L,ED,"Consolidated Edison, Inc.",Utilities,Utilities,0I35.L|ED,lse-iob,110.63,368800000.0,40800344000.0,canonicity,1,0,0,0,2890.0,2026-08-13,2431911.0,2026-08-13
TCBIO,TCBI,"Texas Capital Bancshares, Inc.",Financial Services,Financial Services,TCBI|TCBIO,symbol-extension,103.26,45021962.0,4648967796.12,canonicity,1,0,0,0,15993.0,2026-08-13,511529.0,2026-08-13
0RVA.L,SMCP.PA,SMCP S.a.,Consumer Cyclical,Consumer Cyclical,0RVA.L|SMCP.PA,lse-iob,4.92,80000000.0,393600000.0,canonicity,0,0,0,0,9979.0,2026-08-13,92082.0,2026-08-13
0DLI.L,ACOMO.AS,Acomo N.V.,Industrials,Consumer Defensive,0DLI.L|ACOMO.AS,lse-iob,22.55,29682696.0,669344794.8,canonicity,1,0,0,0,1080.0,2026-08-13,47981.0,2026-08-13
VET.TO,VET,Vermilion Energy Inc.,Energy,Energy,VET|VET.TO,,13.27,153100000.0,2031637000.0,punctuation,0,0,0,0,1151527.0,2026-08-13,1486509.0,2026-08-13
0JZ1.L,MAS,Masco Corporation,Consumer Cyclical,Basic Materials,0JZ1.L|MAS,lse-iob,81.2678,199000000.0,16172287500.0,canonicity,1,0,0,0,1374.0,2026-08-13,2607487.0,2026-08-13
DOO.TO,DOO,BRP Inc.,Consumer Cyclical,Consumer Cyclical,DOO|DOO.TO,,76.01,73151257.0,5560227044.57,punctuation,0,0,0,0,275172.0,2026-08-13,236385.0,2026-08-13
NOA.TO,NOA,North American Construction Group Ltd.,Energy,Energy,NOA|NOA.TO,,18.77,27629059.0,518597437.43,punctuation,0,0,0,0,87680.0,2026-08-13,102822.0,2026-08-13
BCE.TO,BCE,BCE Inc.,Communication Services,Communication Services,BCE|BCE.TO,,30.55,932500000.0,28487875000.0,punctuation,0,0,0,0,5009074.0,2026-08-13,4064595.0,2026-08-13
RY,RY.TO,Royal Bank of Canada,Financial Services,Financial Services,0QKU.L|RY|RY.TO,,332.0784,1025074000.0,340404940920.0,shares,0,0,0,0,1500220.0,2026-08-13,3335159.0,2026-08-13
0QKU.L,RY.TO,Royal Bank of Canada,Financial Services,Financial Services,0QKU.L|RY|RY.TO,lse-iob,332.0784,1025074000.0,340404940920.0,canonicity,1,0,0,0,517.0,2026-08-13,3335159.0,2026-08-13
0IP1.L,BLC.PA,Bastide Le Confort Médical S.A.,Healthcare,Healthcare,0IP1.L|BLC.PA,lse-iob,24.0,7365000.0,176760000.0,canonicity,1,0,0,0,254.0,2026-08-13,2572.0,2026-08-13
0VFA.L,QSR,"Restaurant Brands International, Inc.",Consumer Cyclical,Consumer Cyclical,0VFA.L|QSP-UN.TO|QSR|QSR.TO,lse-iob,72.51,348000000.0,25233480000.0,canonicity,1,0,-3,-3,331.0,2026-08-13,3040379.0,2026-08-13
QSR.TO,QSR,Restaurant Brands International Inc.,Consumer Cyclical,Consumer Cyclical,0VFA.L|QSP-UN.TO|QSR|QSR.TO,,72.51,348000000.0,25233480000.0,punctuation,0,0,-3,-3,1021237.0,2026-08-13,3040379.0,2026-08-13
QSP-UN.TO,QSR,Restaurant Brands International Limited Partnership,Consumer Cyclical,Consumer Cyclical,0VFA.L|QSP-UN.TO|QSR|QSR.TO,,72.51,348000000.0,25233480000.0,punctuation,1,0,-1,-3,107.0,2026-08-13,3040379.0,2026-08-13
TRI.TO,TRI,Thomson Reuters Corporation,Industrials,Industrials,TRI|TRI.TO,,81.67,438500639.0,35812347187.13,punctuation,0,0,0,0,781614.0,2026-08-13,2133482.0,2026-08-13
0NY3.L,STF.PA,STEF S.a.,Industrials,Industrials,0NY3.L|STF.PA,lse-iob,131.4,12651000.0,1662341400.0,canonicity,1,0,0,0,51.0,2026-08-13,2248.0,2026-08-13
003465.KS,003460.KS,"Yuhwa Securities co.,ltd.",Financial Services,Financial Services,003460.KS|003465.KS,korea-preferred,3270.0,60634000.0,198273180000.0,canonicity,1,0,0,0,7409.0,2026-08-13,89339.0,2026-08-13
0YP5.L,ADYEN.AS,Adyen N.V.,Technology,Technology,0YP5.L|ADYEN.AS,lse-iob,1375.0,31511461.0,43328258875.0,canonicity,0,0,0,0,35964.0,2026-08-13,146204.0,2026-08-13
005305.KS,005300.KS,"Lotte Chilsung Beverage Co., Ltd.",Consumer Defensive,Consumer Defensive,005300.KS|005305.KS,korea-preferred,114000.0,10425000.0,1188450000000.0,canonicity,1,0,0,0,1765.0,2026-08-13,25275.0,2026-08-13
0S9E.L,EXE.TO,Extendicare Inc.,Healthcare,Healthcare,0S9E.L|EXE.TO,lse-iob,35.0234,95638000.0,3349565018.52,canonicity,1,0,0,0,12.0,2026-08-13,505438.0,2026-08-13
0IW5.L,HO.PA,Thales S.A.,Energy,Industrials,0IW5.L|HO.PA,lse-iob,224.8,205505000.0,46197524000.0,canonicity,0,0,0,0,164082.0,2026-08-13,265408.0,2026-08-13
ULVR.L,UL,Unilever PLC,Consumer Defensive,Consumer Defensive,UL|ULVR.L|UNA.AS,,52.5679,2175100000.0,114340432764.7,punctuation,0,0,-2,-1,4558319.0,2026-08-13,4284438.0,2026-08-13
UNA.AS,UL,Unilever PLC,Consumer Defensive,Consumer Defensive,UL|ULVR.L|UNA.AS,,52.5679,2175100000.0,114340432764.7,punctuation,0,0,-2,-1,1239434.0,2026-08-13,4284438.0,2026-08-13
0A28.L,PRX.AS,Prosus N.V.,Technology,Communication Services,0A28.L|PRX.AS,lse-iob,45.0344,2176263000.0,98006640993.8568,canonicity,0,0,0,0,1070811.0,2026-08-13,3394176.0,2026-08-13
PHAR,PHARM.AS,Pharming Group N.V.,Healthcare,Healthcare,PHAR|PHARM.AS,,12.1293,70140400.0,850753050.48,shares,1,0,0,0,11619.0,2026-08-13,9974089.0,2026-08-13
CM,CM.TO,Canadian Imperial Bank of Commerce,Financial Services,Financial Services,CM|CM.TO,,206.0215,674932000.0,139050469570.0,shares,0,0,0,0,1282319.0,2026-08-13,2394593.0,2026-08-13
0FRI.L,LBIRD.PA,Lumibird S.A.,Technology,Technology,0FRI.L|LBIRD.PA,lse-iob,21.2,22714000.0,481536800.0,canonicity,1,0,0,0,453.0,2026-08-13,37627.0,2026-08-13
0OQ2.L,ALSOG.PA,Sogeclair S.A.,Industrials,Industrials,0OQ2.L|ALSOG.PA,lse-iob,25.8,3447000.0,88932600.0,canonicity,0,1,0,0,14984.0,2026-08-13,896.0,2026-08-13
0L98.L,STAG,"STAG Industrial, Inc.",Real Estate,Real Estate,0L98.L|STAG,lse-iob,38.0417,191180000.0,7272809280.0,canonicity,1,0,0,0,789.0,2026-08-13,1531593.0,2026-08-13
0OPN.L,ODET.PA,Compagnie de l'Odet,Industrials,Industrials,0OPN.L|ODET.PA,lse-iob,1342.0,6580000.0,8830360000.0,canonicity,0,0,0,0,57.0,2026-08-13,424.0,2026-08-13
0VHA.L,SHOP,Shopify Inc.,Technology,Technology,0VHA.L|SHOP|SHOP.TO,lse-iob,114.18,1295220307.0,147888254653.26,canonicity,1,0,0,0,34373.0,2026-08-13,10167156.0,2026-08-13
SHOP.TO,SHOP,Shopify Inc.,Technology,Technology,0VHA.L|SHOP|SHOP.TO,,114.18,1295220307.0,147888254653.26,punctuation,0,0,0,0,2212687.0,2026-08-13,10167156.0,2026-08-13
HVT-A,HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Consumer Cyclical,HVT|HVT-A,,25.53,15741667.0,401884758.51,punctuation,1,0,0,0,1101.0,2026-08-13,113656.0,2026-08-13
VBNK,VBNK.TO,VersaBank,Financial Services,Financial Services,VBNK|VBNK.TO,,32.989,23609905.0,778866942.39,shares,0,0,0,0,106975.0,2026-08-13,33146.0,2026-08-13
LSPD.TO,LSPD,Lightspeed Commerce Inc.,Technology,Technology,LSPD|LSPD.TO,,10.49,138206060.0,1449781569.4,punctuation,0,0,0,0,740304.0,2026-08-13,1174114.0,2026-08-13
0UKI.L,BNS.TO,The Bank of Nova Scotia,Financial Services,Financial Services,0UKI.L|BNS|BNS.TO,lse-iob,105.68,1230000000.0,129986400000.0,canonicity,1,0,0,0,1680.0,2026-08-13,3993227.0,2026-08-13
BNS,BNS.TO,The Bank of Nova Scotia,Financial Services,Financial Services,0UKI.L|BNS|BNS.TO,,143.6455,904911000.0,129986400000.0,shares,0,0,0,0,2657270.0,2026-08-13,3993227.0,2026-08-13
0NHS.L,NTR,Nutrien Ltd.,Basic Materials,Basic Materials,0NHS.L|NTR|NTR.TO,lse-iob,62.95,479600000.0,30190820000.0,canonicity,1,0,0,0,1419.0,2026-08-13,2709977.0,2026-08-13
NTR.TO,NTR,Nutrien Ltd.,Basic Materials,Basic Materials,0NHS.L|NTR|NTR.TO,,62.95,479600000.0,30190820000.0,punctuation,0,0,0,0,1622162.0,2026-08-13,2709977.0,2026-08-13
RCI-A.TO,RCI,Rogers Communications Inc.,Communication Services,Communication Services,RCI|RCI-A.TO|RCI-B.TO,,46.14,540000000.0,24915600000.0,punctuation,1,0,-1,-2,1933.0,2026-08-13,1293122.0,2026-08-13
RCI-B.TO,RCI,Rogers Communications Inc.,Communication Services,Communication Services,RCI|RCI-A.TO|RCI-B.TO,,46.14,540000000.0,24915600000.0,punctuation,0,0,-2,-2,2221866.0,2026-08-13,1293122.0,2026-08-13
0UKH.L,BMO,Bank of Montreal,Financial Services,Financial Services,0UKH.L|BMO|BMO.TO,lse-iob,206.84,702670000.0,145340262800.0,canonicity,1,0,0,0,157.0,2026-08-13,766722.0,2026-08-13
BMO.TO,BMO,Bank of Montreal,Financial Services,Financial Services,0UKH.L|BMO|BMO.TO,,206.84,702670000.0,145340262800.0,shares,0,0,0,0,2245462.0,2026-08-13,766722.0,2026-08-13
URB-A.TO,URB.TO,Urbana Corporation,Financial Services,Financial Services,URB-A.TO|URB.TO,,9.22,41395100.0,381662822.0,punctuation,0,0,0,0,11014.0,2026-08-13,1351.0,2026-08-13
460860.KS,001230.KS,Dongkuk Steel Mill Company Limited,Basic Materials,Basic Materials,001230.KS|460860.KS,,1940.0,9039000.0,17535660000.0,volavg_raw,0,0,0,0,282222.0,2026-08-13,671087.0,2026-08-13
001795.KS,001790.KS,TS Corporation,Consumer Defensive,Consumer Defensive,001790.KS|001795.KS,korea-preferred,2920.0,86242000.0,251826640000.0,canonicity,0,0,0,0,98587.0,2026-08-13,531075.0,2026-08-13
145995.KS,145990.KS,Samyang Corporation,Consumer Defensive,Consumer Defensive,145990.KS|145995.KS,korea-preferred,44600.0,10036000.0,447605600000.0,canonicity,1,0,0,0,933.0,2026-08-13,12300.0,2026-08-13
0K80.L,NEE,"NextEra Energy, Inc.",Utilities,Utilities,0K80.L|NEE,lse-iob,87.6052,2092930000.0,183351530000.0,canonicity,1,0,0,0,17676.0,2026-08-13,12148582.0,2026-08-13
FSV.TO,FSV,FirstService Corporation,Real Estate,Real Estate,FSV|FSV.TO,,143.7555,45341000.0,6518017260.0,shares,0,0,0,0,140779.0,2026-08-13,218858.0,2026-08-13
PPL.TO,PBA,Pembina Pipeline Corporation,Energy,Energy,PBA|PPL.TO,,65.62,581000000.0,38125220000.0,punctuation,0,0,0,0,2682335.0,2026-08-13,1193659.0,2026-08-13
001755.KS,001750.KS,Hanyang Securities Co. Ltd.,Financial Services,Financial Services,001750.KS|001755.KS,korea-preferred,24450.0,12729000.0,311224050000.0,canonicity,0,0,0,0,2795.0,2026-08-13,27249.0,2026-08-13
0LD9.L,TRGP,Targa Resources Corp.,Energy,Energy,0LD9.L|TRGP,lse-iob,268.6398,214600000.0,57650100000.0,canonicity,1,0,0,0,886.0,2026-08-13,1230464.0,2026-08-13
0HHU.L,ARR,"ARMOUR Residential REIT, Inc.",Real Estate,Real Estate,0HHU.L|ARR,lse-iob,17.45,129125000.0,2253231250.0,canonicity,1,0,0,0,3786.0,2026-08-13,3721056.0,2026-08-13
0GN6.L,ARG.PA,Argan S.A.,Real Estate,Real Estate,0GN6.L|ARG.PA,lse-iob,60.4,25748171.0,1555189528.4,canonicity,0,0,0,0,4448.0,2026-08-13,18786.0,2026-08-13
006805.KS,006800.KS,Mirae Asset Securities Co. Ltd.,Financial Services,Financial Services,006800.KS|006805.KS|00680K.KS,korea-preferred,61600.0,711964000.0,43856982400000.0,canonicity,1,0,0,0,104715.0,2026-08-13,2854202.0,2026-08-13
00680K.KS,006800.KS,"Mirae Asset Securities Co., Ltd.",Financial Services,Financial Services,006800.KS|006805.KS|00680K.KS,korea-preferred,61600.0,711964000.0,43856982400000.0,canonicity,0,0,0,0,640450.0,2026-08-13,2854202.0,2026-08-13
071055.KS,071050.KS,"Korea Investment Holdings Co., Ltd.",Financial Services,Financial Services,071050.KS|071055.KS,korea-preferred,202500.0,61703000.0,12494857500000.0,canonicity,1,0,0,0,19513.0,2026-08-13,279162.0,2026-08-13
ORIO.TO,ORIO,Orion Digital Corp.,Technology,Technology,ORIO|ORIO.TO,,1.24,23805000.0,29518200.0,punctuation,0,0,0,0,18719.0,2026-08-13,37830.0,2026-08-13
084695.KS,084690.KS,"Daesang Holdings Co., Ltd.",Consumer Defensive,Consumer Defensive,084690.KS|084695.KS,korea-preferred,8970.0,37126000.0,333020220000.0,canonicity,0,0,0,0,9414.0,2026-08-13,77722.0,2026-08-13
RBA.TO,RBA,"RB Global, Inc.",Industrials,Industrials,RBA|RBA.TO,,116.2374,185800000.0,21596916352.0,punctuation,0,0,0,0,257919.0,2026-08-13,1245524.0,2026-08-13
CP.TO,CP,Canadian Pacific Kansas City Ltd.,Industrials,Industrials,CP|CP.TO,,122.96,886400000.0,108991744000.0,punctuation,0,0,0,0,1299641.0,2026-08-13,2837125.0,2026-08-13
000545.KS,000540.KS,"Heungkuk Fire&Marine Insurance Co., Ltd.",Financial Services,Financial Services,000540.KS|000545.KS,korea-preferred,4170.0,65011000.0,271095870000.0,canonicity,1,0,0,0,2289.0,2026-08-13,123713.0,2026-08-13
0IIB.L,EQR,Equity Residential,Real Estate,Real Estate,0IIB.L|EQR,lse-iob,69.4236,374179000.0,25976839580.0,canonicity,1,0,0,0,4353.0,2026-08-13,3009206.0,2026-08-13
0KKZ.L,MDB,"MongoDB, Inc.",Technology,Technology,0KKZ.L|MDB,lse-iob,250.83,80357498.0,20156071223.34,canonicity,1,0,0,0,1396.0,2026-08-13,1987829.0,2026-08-13
CIGI,CIGI.TO,Colliers International Group Inc.,Real Estate,Real Estate,CIGI|CIGI.TO,,93.79,35977216.0,3374303088.64,shares,0,0,0,0,241882.0,2026-08-13,101630.0,2026-08-13
VOXR.TO,VOXR,Vox Royalty Corp.,Basic Materials,Basic Materials,VOXR|VOXR.TO,,5.24,68686171.0,359915536.04,punctuation,1,0,0,0,19538.0,2026-08-13,494982.0,2026-08-13
0LF8.L,THO,"Thor Industries, Inc.",Consumer Cyclical,Consumer Cyclical,0LF8.L|THO,lse-iob,79.04,52240856.0,4129117258.24,canonicity,1,0,0,0,642.0,2026-08-13,743475.0,2026-08-13
0VL8.L,TD.TO,The Toronto-Dominion Bank,Financial Services,Financial Services,0VL8.L|TD|TD.TO,lse-iob,146.33,1660700000.0,243010231000.0,canonicity,1,0,0,0,677.0,2026-08-13,4881770.0,2026-08-13
TD,TD.TO,The Toronto-Dominion Bank,Financial Services,Financial Services,0VL8.L|TD|TD.TO,,198.899,1221777000.0,243010231000.0,shares,0,0,0,0,2545558.0,2026-08-13,4881770.0,2026-08-13
0QSV.L,EKI.PA,Ekinops S.a.,Technology,Technology,0QSV.L|EKI.PA,lse-iob,2.73,27027000.0,73783710.0,canonicity,1,0,0,0,5637.0,2026-08-13,199037.0,2026-08-13
ENJ,ENO,"Entergy New Orleans, LLC",Utilities,Utilities,ENJ|ENO,,21.33,458745729.0,9785046399.57,volavg_raw,0,0,0,0,1759.0,2026-08-13,7425.0,2026-08-13
0KJD.L,PLNT,"Planet Fitness, Inc.",Consumer Cyclical,Consumer Cyclical,0KJD.L|PLNT,lse-iob,52.17,77030000.0,4018655100.0,canonicity,1,0,0,0,1835.0,2026-08-13,2105369.0,2026-08-13
TRP.TO,TRP,TC Energy Corporation,Energy,Energy,TRP|TRP.TO,,93.92,1042000000.0,97864640000.0,punctuation,0,0,0,0,3902811.0,2026-08-13,2525709.0,2026-08-13
BHC.TO,BHC,Bausch Health Companies Inc.,Healthcare,Healthcare,BHC|BHC.TO,,4.93,375000000.0,1848750000.0,punctuation,0,0,0,0,594885.0,2026-08-13,3322879.0,2026-08-13
TFII.TO,TFII,TFI International Inc.,Industrials,Industrials,TFII|TFII.TO,,204.15,82190031.0,16779094828.65,punctuation,0,0,0,0,261541.0,2026-08-13,386891.0,2026-08-13
0TIQ.L,FICO,Fair Isaac Corporation,Industrials,Technology,0TIQ.L|FICO,lse-iob,1194.78,22670000.0,27085662600.0,canonicity,1,0,0,0,202.0,2026-08-13,335964.0,2026-08-13
0IFJ.L,EIX,Edison International,Utilities,Utilities,0IFJ.L|EIX,lse-iob,74.45,385000000.0,28663250000.0,canonicity,1,0,0,0,4405.0,2026-08-13,2737243.0,2026-08-13
0EV1.L,CCL,Carnival Corporation & plc,Consumer Cyclical,Consumer Cyclical,0EV1.L|CCL,lse-iob,27.51,1382000000.0,38018820000.0,canonicity,1,0,0,0,109089.0,2026-08-13,22944500.0,2026-08-13
0OA4.L,VU.PA,VusionGroup,Technology,Technology,0OA4.L|VU.PA,lse-iob,204.2,16854000.0,3441586800.0,canonicity,1,0,0,0,5108.0,2026-08-13,60115.0,2026-08-13
CCO.TO,CCJ,Cameco Corporation,Energy,Energy,0R35.L|CCJ|CCO.TO,,144.56,435533000.0,62960650480.0,punctuation,0,0,0,0,1031038.0,2026-08-13,3417477.0,2026-08-13
0R35.L,CCJ,Cameco Corporation,Energy,Energy,0R35.L|CCJ|CCO.TO,lse-iob,144.56,435533000.0,62960650480.0,canonicity,1,0,0,0,25621.0,2026-08-13,3417477.0,2026-08-13
FTS,FTS.TO,Fortis Inc.,Utilities,Utilities,FTS|FTS.TO,,86.19,480769231.0,41437500000.0,shares,0,0,0,0,756409.0,2026-08-13,1487074.0,2026-08-13
0L5A.L,SRE,Sempra,Utilities,Utilities,0L5A.L|SRE|SREA,lse-iob,92.71,654038000.0,60635862980.0,canonicity,1,0,-2,-2,6238.0,2026-08-13,3766135.0,2026-08-13
SREA,SRE,Sempra,Utilities,Utilities,0L5A.L|SRE|SREA,symbol-extension,92.71,654038000.0,60635862980.0,canonicity,1,0,-1,-2,65883.0,2026-08-13,3766135.0,2026-08-13
0HQ1.L,AZTA,"Azenta, Inc.",Healthcare,Healthcare,0HQ1.L|AZTA,lse-iob,25.52,45286000.0,1155698720.0,canonicity,1,0,0,0,79.0,2026-08-13,885138.0,2026-08-13
CAE.TO,CAE,CAE Inc.,Industrials,Industrials,CAE|CAE.TO,,36.22,321800000.0,11655596000.0,punctuation,0,0,0,0,961627.0,2026-08-13,765070.0,2026-08-13
ECCC,ECC,Eagle Point Credit Company Inc.,Financial Services,Financial Services,ECC|ECCC|ECCV,symbol-extension,3.76,132530740.0,498315582.4,canonicity,1,0,0,0,4012.0,2026-08-13,953606.0,2026-08-13
ECCV,ECC,Eagle Point Credit Company Inc.,Financial Services,Financial Services,ECC|ECCC|ECCV,symbol-extension,3.76,132530740.0,498315582.4,canonicity,1,0,0,0,3204.0,2026-08-13,953606.0,2026-08-13
0R1T.L,EXPE,"Expedia Group, Inc.",Consumer Cyclical,Consumer Cyclical,0R1T.L|EXPE,lse-iob,257.5912,120223000.0,30968388760.0,canonicity,1,0,0,0,3108.0,2026-08-13,1616130.0,2026-08-13
HTFC,HRZN,Horizon Technology Finance Corp,Financial Services,Financial Services,HRZN|HTFC,,4.73,64974577.0,307329749.21,volavg,1,0,0,0,2674.0,2026-08-13,728616.0,2026-08-13
0JQR.L,KEY,KeyCorp,Financial Services,Financial Services,0JQR.L|KEY,lse-iob,23.05,1071229000.0,24691828450.0,canonicity,1,0,0,0,13961.0,2026-08-13,11296350.0,2026-08-13
0IC9.L,D,"Dominion Energy, Inc.",Utilities,Utilities,0IC9.L|D,lse-iob,68.081,882200000.0,60061055000.0,canonicity,1,0,0,0,9261.0,2026-08-13,6810169.0,2026-08-13
0Z62.L,KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Consumer Defensive,0Z62.L|KDP,lse-iob,32.73,1360600000.0,44532438000.0,canonicity,1,0,0,0,30019.0,2026-08-13,13896370.0,2026-08-13
0OA7.L,ELIOR.PA,Assystem S.A.,Industrials,Ambiguous (sector conflict),0OA7.L|ASY.PA|ELIOR.PA,lse-iob,42.7,15000000.0,640500000.0,canonicity,1,0,-2,-1,1591.0,2026-08-13,1092387.0,2026-08-13
ASY.PA,ELIOR.PA,Assystem S.A.,Industrials,Ambiguous (sector conflict),0OA7.L|ASY.PA|ELIOR.PA,,42.7,15000000.0,640500000.0,shares,1,0,-2,-1,3253.0,2026-08-13,1092387.0,2026-08-13
0QZP.L,BBD-B.TO,Bombardier Inc.,Industrials,Industrials,0QZP.L|BBD-A.TO|BBD-B.TO,lse-iob,230.5974,98947000.0,22816922416.64,canonicity,1,0,-2,-2,253.0,2026-08-13,334929.0,2026-08-13
BBD-A.TO,BBD-B.TO,Bombardier Inc.,Industrials,Industrials,0QZP.L|BBD-A.TO|BBD-B.TO,,229.8842,99254000.0,22816922416.64,volavg,1,0,-1,-2,5722.0,2026-08-13,334929.0,2026-08-13
ETL.PA,ETL.L,Eutelsat Communications S.A.,Communication Services,Communication Services,ETL.L|ETL.PA,,1.71,567879904.0,971074635.84,shares,0,1,0,0,3517085.0,2026-08-13,117400.0,2026-08-13
0II4.L,EQIX,"Equinix, Inc.",Real Estate,Real Estate,0II4.L|EQIX,lse-iob,1042.39,98641000.0,102822391990.0,canonicity,1,0,0,0,1599.0,2026-08-13,607295.0,2026-08-13
019175.KS,019170.KS,"Shinpoong Pharmaceutical Co.,Ltd",Healthcare,Healthcare,019170.KS|019175.KS,korea-preferred,10350.0,53699569.0,555790539150.0,canonicity,1,0,0,0,3506.0,2026-08-13,149046.0,2026-08-13
0JZU.L,MCK,McKesson Corporation,Healthcare,Healthcare,0JZU.L|MCK,lse-iob,755.6,118700000.0,89689720000.0,canonicity,1,0,0,0,400.0,2026-08-13,1135011.0,2026-08-13
MUX.TO,MUX,McEwen Mining Inc.,Basic Materials,Basic Materials,MUX|MUX.TO,,18.1773,59998000.0,1090600445.44,punctuation,1,0,0,0,50219.0,2026-08-13,1095514.0,2026-08-13
MDA.TO,MDA,MDA Ltd.,Industrials,Industrials,MDA|MDA.TO,,58.6,138845290.0,8136333994.0,punctuation,0,0,0,0,1260769.0,2026-08-13,1597927.0,2026-08-13
0N9V.L,NAE.PA,North Atlantic Energies,Energy,Energy,0N9V.L|NAE.PA,lse-iob,43.482,12854000.0,558917051.44,canonicity,0,0,0,0,1043.0,2026-08-13,7036.0,2026-08-13
0QAG.L,IDL.PA,ID Logistics Group S.A.,Industrials,Industrials,0QAG.L|IDL.PA,lse-iob,411.0,6724000.0,2763564000.0,canonicity,1,0,0,0,452.0,2026-08-13,5505.0,2026-08-13
0HUR.L,CE,Celanese Corporation,Basic Materials,Basic Materials,0HUR.L|CE,lse-iob,46.01,109776090.0,5050800000.0,canonicity,1,0,0,0,1291.0,2026-08-13,1875558.0,2026-08-13
AXS.AS,AXS.L,Accsys Technologies PLC,Basic Materials,Basic Materials,AXS.AS|AXS.L,,0.6984,242933000.0,169652843.5892,symbol_length,0,0,0,0,126667.0,2026-08-13,68675.0,2026-08-13
BRAG.TO,BRAG,Bragg Gaming Group Inc.,Technology,Technology,BRAG|BRAG.TO,,2.43,25600000.0,62208000.0,punctuation,0,0,0,0,10774.0,2026-08-13,43448.0,2026-08-13
0ROZ.L,XFAB.PA,X-FAB Silicon Foundries SE,Technology,Technology,0ROZ.L|XFAB.PA,lse-iob,9.0461,130631921.0,1181704926.82,canonicity,1,0,0,0,26672.0,2026-08-13,812511.0,2026-08-13
0JSZ.L,LADR,Ladder Capital Corp,Financial Services,Real Estate,0JSZ.L|LADR,lse-iob,9.95,124730611.0,1241069579.45,canonicity,1,0,0,0,315.0,2026-08-13,1080309.0,2026-08-13
TKO.TO,TKO.L,Trekor Metals Limited,Basic Materials,Basic Materials,TKO.L|TKO.TO,,6.88,365714000.0,2516112320.0,symbol_length,0,1,0,0,1210691.0,2026-08-13,10953.0,2026-08-13
WCN.TO,WCN,"Waste Connections, Inc.",Industrials,Industrials,WCN|WCN.TO,,167.9332,253457489.0,42563922448.34,shares,0,0,0,0,405156.0,2026-08-13,1609238.0,2026-08-13
0ELV.L,GBT.PA,Guerbet S.A.,Healthcare,Healthcare,0ELV.L|GBT.PA,lse-iob,14.3,12641000.0,180766300.0,canonicity,0,0,0,0,1642.0,2026-08-13,14551.0,2026-08-13
0LWG.L,WY,Weyerhaeuser Company,Basic Materials,Real Estate,0LWG.L|WY,lse-iob,23.94,721421000.0,17270818740.0,canonicity,1,0,0,0,10997.0,2026-08-13,5601454.0,2026-08-13
0OPY.L,PARRO.PA,Parrot S.A.,Technology,Technology,0OPY.L|PARRO.PA,lse-iob,10.1,32401000.0,327250100.0,canonicity,1,0,0,0,263.0,2026-08-13,61895.0,2026-08-13
0HXW.L,CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Consumer Cyclical,0HXW.L|CMG,lse-iob,34.2776,1277363000.0,43784928000.0,canonicity,1,0,0,0,158.0,2026-08-13,19843703.0,2026-08-13
